,3.0,25,3,0
5790,3.0,80,49,0
26051,3.0,40,40,22
5875,3.0,80,50,0
25213,3.0,45,44,0
4750,2.0,20,15,0
26417,3.0,40,40,15
20600,4.0,12,12,0
26123,3.0,40,40,21
797,3.0,25,25,5
16326,4.0,2,2,0
7103,3.0,80,53,0
20888,3.0,73,73,15
16374,4.0,17,15,0
4098,3.0,60,57,1
4582,2.0,20,15,0
16999,4.0,18,18,0
24347,3.0,59,59,48
18058,4.0,1,1,0
12439,4.0,11,8,0
28234,3.0,65,65,21
32283,3.0,65,65,4
10570,4.0,11,9,0
25064,3.0,55,55,61
4067,3.0,60,55,1
31236,3.0,75,75,3
13647,4.0,1,1,0
28358,3.0,65,65,20
14998,4.0,17,14,0
6597,3.0,80,53,0
21646,3.0,140,140,46
29972,3.0,60,60,18
24077,3.0,74,74,30
10465,4.0,11,9,0
19297,4.0,1,1,0
13555,4.0,1,1,0
3257,0.0,180,151,0
32227,3.0,65,64,4
22922,3.0,70,70,43
876,3.0,25,25,10
6378,3.0,80,52,0
16281,4.0,12,10,0
28969,3.0,65,65,4
431,3.0,25,25,6
13058,4.0,12,10,0
27439,3.0,67,67,8
16815,4.0,1,1,0
18527,4.0,1,1,0
23616,3.0,74,74,19
10055,4.0,11,9,0
18430,4.0,17,14,0
11600,4.0,17,15,0
9226,4.0,11,9,0
21346,3.0,140,140,37
20859,3.0,67,67,4
10213,4.0,11,9,0
10839,4.0,18,18,0
4795,2.0,20,14,0
18958,4.0,17,14,0
12004,4.0,1,1,0
14615,4.0,1,1,0
13442,4.0,6,6,0
20963,3.0,73,73,18
22910,3.0,70,70,43
2651,3.0,25,2,0
4419,3.0,50,47,0
30635,3.0,80,74,2
6298,3.0,80,52,0
16525,4.0,1,1,0
19416,4.0,12,10,0
10565,4.0,11,9,0
608,3.0,25,25,6
24962,3.0,55,55,60
19246,4.0,1,1,0
24483,3.0,59,59,50
11251,4.0,11,8,0
23825,3.0,74,74,24
24830,3.0,55,55,63
24188,3.0,59,59,46
27115,3.0,67,66,3
20779,3.0,140,140,19
19442,4.0,17,14,0
3198,0.0,180,151,0
28313,3.0,65,65,20
25057,3.0,55,55,38
5649,3.0,80,49,0
20680,3.0,125,74,0
17689,4.0,12,10,0
4968,2.0,20,13,0
2698,0.0,180,152,0
2832,0.0,180,150,0
30601,3.0,80,74,2
3909,3.0,60,55,0
28722,3.0,60,60,8
19675,4.0,1,1,0
17520,4.0,12,12,0
25909,3.0,44,43,14
24950,3.0,55,55,60
5255,2.0,20,16,0
22261,3.0,140,140,49
12198,4.0,9,9,0
18529,4.0,17,14,0
10700,4.0,11,9,0
18354,4.0,17,15,0
12516,4.0,11,8,0
11107,4.0,12,12,0
7626,3.0,46,43,0
23851,3.0,74,74,25
15986,4.0,1,1,0
15459,4.0,18,18,0
2314,3.0,50,50,13
29788,3.0,60,60,19
19322,4.0,17,15,0
27071,3.0,67,67,2
26484,3.0,40,40,15
17478,4.0,9,9,0
15505,4.0,17,15,0
28381,3.0,65,65,22
9385,4.0,11,9,0
7808,3.0,46,43,0
21010,3.0,140,140,25
10232,4.0,11,9,0
618,3.0,25,25,7
22052,3.0,73,73,35
28408,3.0,65,65,22
28024,3.0,65,65,18
17599,4.0,9,9,0
28966,3.0,65,64,4
27807,3.0,67,67,15
9189,4.0,11,9,0
10903,4.0,2,2,0
16547,4.0,1,1,0
21415,3.0,140,140,33
3828,3.0,60,56,0
7037,3.0,80,52,0
29299,3.0,60,60,11
28566,3.0,65,65,20
9905,4.0,11,9,0
11158,4.0,18,18,0
17619,4.0,12,12,0
28908,3.0,65,65,4
674,3.0,25,25,5
31065,3.0,80,75,3
9657,4.0,11,9,0
4954,2.0,20,13,0
22314,3.0,67,67,14
573,3.0,25,25,7
12943,4.0,1,1,0
26470,3.0,40,40,15
28338,3.0,65,65,20
5233,2.0,20,16,0
9205,4.0,11,9,0
24986,3.0,55,55,60
5248,2.0,20,16,0
21575,3.0,73,73,36
14857,4.0,1,1,0
31784,3.0,65,65,8
26641,3.0,40,40,15
15668,4.0,18,18,0
24226,3.0,59,59,46
432,3.0,25,25,8
3186,0.0,180,151,0
25601,3.0,45,45,4
1151,3.0,25,25,8
29573,3.0,60,60,18
29028,3.0,60,60,9
9699,4.0,11,9,0
7458,3.0,46,43,0
12499,4.0,1,1,0
17227,4.0,12,10,0
88,3.0,50,45,8
25166,3.0,45,44,0
25725,3.0,44,45,11
17922,4.0,1,1,0
9412,4.0,11,9,0
22225,3.0,140,140,50
15931,4.0,1,1,0
15327,4.0,18,18,0
12562,4.0,6,6,0
21211,3.0,140,140,32
28542,3.0,65,65,21
20880,3.0,67,67,4
27578,3.0,67,67,11
13868,4.0,12,12,0
3006,0.0,180,150,0
6452,3.0,80,52,0
28398,3.0,65,65,22
22771,3.0,135,135,60
10181,4.0,11,9,0
2206,3.0,50,50,15
2110,3.0,50,50,17
26806,3.0,40,40,14
30795,3.0,80,74,2
15416,4.0,17,14,0
2911,0.0,180,150,0
25234,3.0,45,44,0
16194,4.0,2,2,0
25133,3.0,40,40,13
1384,3.0,50,50,15
8536,3.0,55,43,0
22701,3.0,65,65,17
29444,3.0,60,60,16
28045,3.0,65,65,18
6993,3.0,80,52,0
16883,4.0,11,8,0
32202,3.0,65,64,4
9499,4.0,11,9,0
2629,3.0,50,46,2
31486,3.0,75,75,4
6699,3.0,80,56,0
17906,4.0,11,8,0
18104,4.0,11,8,0
15634,4.0,1,1,0
17575,4.0,12,12,0
9357,4.0,11,9,0
1897,3.0,50,50,18
30887,3.0,80,75,2
11409,4.0,2,2,0
32007,3.0,65,65,5
25401,3.0,45,45,1
31292,3.0,75,74,4
25887,3.0,40,40,21
7480,3.0,46,43,0
27884,3.0,67,67,16
28317,3.0,65,65,20
2628,3.0,25,25,2
24333,3.0,59,59,48
17966,4.0,1,1,0
9263,4.0,11,9,0
10352,4.0,11,9,0
444,3.0,25,25,8
18896,4.0,11,8,0
793,3.0,50,50,14
6150,3.0,80,51,0
19278,4.0,17,15,0
23369,3.0,74,74,12
6267,3.0,80,52,0
23321,3.0,74,73,7
13176,4.0,11,8,0
17529,4.0,17,15,0
21462,3.0,67,67,9
30640,3.0,80,74,2
23741,3.0,74,74,22
31503,3.0,75,75,4
28666,3.0,65,52,0
26596,3.0,40,40,15
32166,3.0,65,64,4
25232,3.0,45,44,0
3752,3.0,60,54,0
22027,3.0,140,140,48
28264,3.0,65,65,20
6818,3.0,80,52,0
13506,4.0,11,8,0
4594,2.0,20,15,0
23814,3.0,74,74,24
21826,3.0,140,140,47
7198,3.0,55,43,0
8037,3.0,51,44,0
14619,4.0,6,6,0
17761,4.0,1,1,0
26179,3.0,40,40,21
15909,4.0,1,1,0
18538,4.0,1,1,0
19140,4.0,6,6,0
12403,4.0,17,15,0
13076,4.0,12,12,0
9698,4.0,11,9,0
25508,3.0,45,45,1
31283,3.0,75,75,4
7476,3.0,46,43,0
24404,3.0,59,59,48
2620,3.0,50,46,1
7969,3.0,51,43,0
8324,3.0,51,45,0
32071,3.0,65,65,5
15194,4.0,1,1,0
6864,3.0,80,52,0
27724,3.0,67,66,15
1063,3.0,50,50,16
16617,4.0,1,1,0
29558,3.0,60,60,18
5956,3.0,80,49,0
14472,4.0,1,1,0
30382,3.0,60,60,18
484,3.0,50,50,13
15477,4.0,6,6,0
29474,3.0,60,60,17
23970,3.0,74,74,28
7238,3.0,46,43,0
31821,3.0,65,65,8
30787,3.0,80,75,2
28895,3.0,65,65,4
11471,4.0,11,8,0
24844,3.0,55,55,60
20004,4.0,17,15,0
6296,3.0,80,52,0
9197,4.0,11,9,0
9109,4.0,11,9,0
4135,3.0,60,57,1
31536,3.0,75,75,4
4202,3.0,50,50,7
1956,3.0,25,25,12
14621,4.0,2,2,0
1962,3.0,25,25,12
17773,4.0,12,12,0
14452,4.0,11,8,0
18317,4.0,2,2,0
12768,4.0,12,12,0
31347,3.0,75,74,5
7338,3.0,46,43,0
8913,3.0,55,43,0
26099,3.0,40,40,22
16487,4.0,11,8,0
25988,3.0,40,40,22
4829,2.0,20,14,0
28867,3.0,65,64,3
13908,4.0,18,18,0
7776,3.0,46,43,0
17555,4.0,9,9,0
8986,4.0,11,9,0
2241,3.0,25,25,13
2926,0.0,180,150,0
3769,3.0,60,54,0
7016,3.0,80,52,0
19132,4.0,1,1,0
9457,4.0,11,9,0
10166,4.0,11,9,0
1051,3.0,50,50,16
22375,3.0,140,140,51
12063,4.0,1,1,0
420,3.0,25,25,8
14521,4.0,12,10,0
4647,2.0,20,14,0
9,3.0,25,25,2
11674,4.0,1,1,0
493,3.0,50,50,12
13659,4.0,12,12,0
13385,4.0,11,8,0
29506,3.0,60,60,17
31194,3.0,80,76,2
23452,3.0,74,74,14
12483,4.0,11,8,0
15117,4.0,1,1,0
26544,3.0,40,40,15
2434,3.0,50,50,9
16616,4.0,17,15,0
16901,4.0,17,14,0
28699,3.0,65,65,15
16489,4.0,6,6,0
8987,4.0,11,9,0
14864,4.0,1,1,0
5285,2.0,20,16,0
21985,3.0,140,140,47
14620,4.0,12,10,0
18509,4.0,1,1,0
27475,3.0,67,67,9
22425,3.0,67,67,14
30845,3.0,80,75,2
626,3.0,25,25,6
7915,3.0,51,43,0
6813,3.0,80,52,0
29987,3.0,60,59,19
14303,4.0,1,1,0
26604,3.0,40,40,15
17248,4.0,6,6,0
9563,4.0,11,9,0
4805,2.0,20,14,0
15122,4.0,12,12,0
31274,3.0,75,75,4
16876,4.0,2,2,0
12482,4.0,12,12,0
29982,3.0,60,60,18
30449,3.0,60,60,7
28904,3.0,65,64,4
9142,4.0,11,9,0
1833,3.0,25,25,13
22619,3.0,70,70,43
22760,3.0,70,70,42
18983,4.0,12,12,0
18726,4.0,18,18,0
23213,3.0,65,65,18
19787,4.0,11,8,0
8392,3.0,51,44,0
25490,3.0,45,45,1
15164,4.0,17,15,0
25809,3.0,44,45,12
18117,4.0,6,6,0
2543,3.0,25,24,0
1809,3.0,25,25,13
6802,3.0,80,52,0
14295,4.0,17,15,0
26460,3.0,40,40,15
22117,3.0,140,140,48
19212,4.0,17,15,0
17126,4.0,9,9,0
8801,3.0,55,43,0
2610,3.0,25,18,0
21723,3.0,67,67,13
30216,3.0,60,60,19
1730,3.0,25,25,5
12558,4.0,1,1,0
28425,3.0,65,65,22
823,3.0,50,50,13
25914,3.0,40,39,19
23885,3.0,74,74,27
29071,3.0,60,60,9
11616,4.0,6,6,0
24114,3.0,74,74,28
7534,3.0,46,43,0
2801,0.0,180,150,0
5481,3.0,80,49,0
17965,4.0,2,2,0
27387,3.0,67,67,7
30864,3.0,80,75,2
15318,4.0,17,15,0
22570,3.0,135,135,60
17835,4.0,18,18,0
16464,4.0,12,12,0
8250,3.0,51,44,0
17727,4.0,17,15,0
14759,4.0,12,12,0
28685,3.0,65,65,9
28455,3.0,65,65,22
5019,2.0,20,14,0
19971,4.0,17,15,0
31326,3.0,75,74,4
31442,3.0,75,75,4
26531,3.0,40,40,15
8369,3.0,51,44,0
27864,3.0,67,67,15
29338,3.0,60,60,12
28458,3.0,65,65,22
11398,4.0,2,2,0
12757,4.0,12,12,0
18142,4.0,1,1,0
14391,4.0,1,1,0
17465,4.0,12,12,0
2580,3.0,25,7,0
14916,4.0,6,6,0
4741,2.0,20,15,0
29329,3.0,60,60,12
1965,3.0,25,25,12
19535,4.0,9,9,0
21846,3.0,67,67,13
21770,3.0,73,73,35
25552,3.0,45,45,2
30744,3.0,80,74,2
9820,4.0,11,9,0
19486,4.0,17,14,0
28299,3.0,65,65,20
7523,3.0,46,43,0
6061,3.0,80,50,0
6491,3.0,80,53,0
18442,4.0,17,15,0
17247,4.0,9,9,0
5452,3.0,80,49,0
14817,4.0,6,6,0
8020,3.0,51,43,0
24144,3.0,74,74,30
7232,3.0,46,43,0
16961,4.0,9,9,0
22362,3.0,67,65,16
21767,3.0,73,73,35
7606,3.0,46,43,0
25548,3.0,45,45,1
19211,4.0,17,14,0
26284,3.0,40,40,15
25872,3.0,40,40,22
3428,0.0,180,152,0
161,3.0,25,20,4
9579,4.0,11,9,0
30869,3.0,80,75,2
3605,3.0,50,0,0
2621,3.0,25,21,0
19172,4.0,9,9,0
11359,4.0,1,1,0
31851,3.0,65,65,6
7333,3.0,46,43,0
13338,4.0,17,15,0
17848,4.0,17,15,0
22232,3.0,73,73,37
28106,3.0,65,65,18
27308,3.0,67,67,6
5375,2.0,20,14,0
25382,3.0,45,44,2
23920,3.0,74,74,25
18193,4.0,9,9,0
9743,4.0,11,9,0
2831,0.0,180,150,0
27256,3.0,67,67,6
17677,4.0,6,6,0
30298,3.0,60,60,19
26892,3.0,40,40,6
30796,3.0,80,74,2
19520,4.0,17,15,0
4686,2.0,20,14,0
16185,4.0,18,18,0
2336,3.0,25,25,1
15528,4.0,1,1,0
1132,3.0,50,50,18
18475,4.0,17,15,0
32019,3.0,65,65,5
21905,3.0,73,73,35
25569,3.0,45,45,1
11720,4.0,17,14,0
23994,3.0,74,74,29
11042,4.0,11,8,0
21714,3.0,67,67,13
18208,4.0,1,1,0
4707,2.0,20,14,0
31154,3.0,75,75,3
6559,3.0,80,53,0
12946,4.0,9,9,0
13733,4.0,17,14,0
23893,3.0,74,74,26
18380,4.0,9,9,0
17372,4.0,1,1,0
6657,3.0,80,53,0
25043,3.0,55,55,38
4848,2.0,20,14,0
30281,3.0,60,60,19
22607,3.0,70,70,43
12376,4.0,12,10,0
1849,3.0,50,50,18
16494,4.0,17,14,0
22397,3.0,73,73,38
31495,3.0,75,75,4
11198,4.0,6,6,0
6022,3.0,80,50,0
886,3.0,50,50,14
20593,4.0,12,10,0
31624,3.0,75,74,4
28237,3.0,65,65,21
23529,3.0,74,74,14
30903,3.0,80,75,2
9190,4.0,11,9,0
17518,4.0,17,15,0
4391,3.0,50,49,0
1713,3.0,25,25,13
594,3.0,25,25,7
20200,4.0,18,18,0
13784,4.0,12,10,0
18353,4.0,17,14,0
3982,3.0,60,56,0
19106,4.0,9,9,0
14724,4.0,17,15,0
31412,3.0,75,75,4
11551,4.0,12,10,0
11352,4.0,6,6,0
242,3.0,25,22,4
4975,2.0,20,13,0
16350,4.0,18,18,0
25091,3.0,55,55,37
18913,4.0,18,18,0
16403,4.0,2,2,0
8373,3.0,51,44,0
11840,4.0,18,18,0
4123,3.0,60,58,1
7293,3.0,46,43,0
20835,3.0,67,67,4
8222,3.0,51,44,0
19753,4.0,12,12,0
1280,3.0,25,25,8
25224,3.0,45,44,0
21166,3.0,140,140,29
17654,4.0,9,9,0
22205,3.0,73,73,37
2955,0.0,180,150,0
13273,4.0,1,1,0
14442,4.0,9,9,0
3361,0.0,180,152,0
19192,4.0,12,12,0
31033,3.0,80,74,3
6170,3.0,80,51,0
21282,3.0,67,67,8
22323,3.0,67,67,14
25418,3.0,45,45,1
26464,3.0,40,40,15
14205,4.0,18,18,0
5529,3.0,80,49,0
20127,4.0,12,12,0
17237,4.0,6,6,0
21381,3.0,67,67,9
11550,4.0,6,6,0
5685,3.0,80,49,0
14523,4.0,1,1,0
15900,4.0,17,14,0
5384,3.0,80,49,0
5468,3.0,80,49,0
23057,3.0,70,70,44
19017,4.0,11,8,0
10088,4.0,11,9,0
26438,3.0,40,40,14
2550,3.0,25,25,7
27310,3.0,67,67,6
4338,3.0,50,50,2
15402,4.0,2,2,0
28174,3.0,65,65,20
9900,4.0,11,9,0
30047,3.0,60,60,18
12322,4.0,2,2,0
20614,4.0,6,6,0
31891,3.0,65,65,6
3999,3.0,60,55,1
10520,4.0,11,9,0
20217,4.0,9,9,0
30740,3.0,80,74,2
7160,3.0,80,52,0
565,3.0,50,50,11
9705,4.0,11,9,0
24696,3.0,55,55,60
26315,3.0,40,40,15
8577,3.0,55,43,0
30477,3.0,60,60,8
12663,4.0,2,2,0
9454,4.0,11,9,0
13403,4.0,17,14,0
25082,3.0,55,55,25
30177,3.0,60,60,20
10472,4.0,11,9,0
8803,3.0,55,43,0
8170,3.0,51,44,0
6740,3.0,80,52,0
30633,3.0,80,74,2
30814,3.0,80,74,2
15191,4.0,6,6,0
13803,4.0,11,8,0
4464,3.0,50,11,0
1778,3.0,25,25,5
3551,0.0,180,152,0
30930,3.0,80,75,2
14049,4.0,2,2,0
17938,4.0,12,12,0
11075,4.0,11,8,0
13967,4.0,12,12,0
13899,4.0,17,15,0
24659,3.0,55,55,59
29684,3.0,60,60,19
3712,3.0,60,48,0
22439,3.0,70,70,40
4726,2.0,20,15,0
9289,4.0,11,9,0
8319,3.0,51,44,0
6053,3.0,80,50,0
15868,4.0,17,15,0
17428,4.0,18,18,0
3975,3.0,60,56,0
27538,3.0,67,67,9
27589,3.0,67,67,12
18020,4.0,2,2,0
4416,3.0,50,48,0
16035,4.0,12,12,0
17449,4.0,1,1,0
11846,4.0,9,9,0
17643,4.0,9,9,0
388,3.0,50,50,11
14444,4.0,12,10,0
30777,3.0,80,74,2
191,3.0,25,20,4
9064,4.0,11,9,0
9348,4.0,11,9,0
9662,4.0,11,9,0
5785,3.0,80,49,0
13985,4.0,18,18,0
10264,4.0,11,9,0
17905,4.0,12,12,0
10325,4.0,11,9,0
29933,3.0,60,60,18
24008,3.0,74,74,29
17564,4.0,12,12,0
2575,3.0,50,9,0
6713,3.0,80,55,0
18724,4.0,2,2,0
30809,3.0,80,74,2
22194,3.0,67,67,14
19047,4.0,17,15,0
23588,3.0,74,74,15
29154,3.0,60,60,9
27583,3.0,67,67,11
28850,3.0,65,64,3
23896,3.0,74,74,25
18981,4.0,17,15,0
3606,3.0,50,6,0
9530,4.0,11,9,0
26799,3.0,40,40,14
7798,3.0,46,43,0
5469,3.0,80,49,0
23398,3.0,74,74,11
17962,4.0,9,9,0
2235,3.0,25,25,12
28031,3.0,65,65,18
1165,3.0,50,50,18
20703,3.0,67,66,4
13231,4.0,11,8,0
24461,3.0,59,59,49
7704,3.0,46,43,0
12466,4.0,1,1,0
22390,3.0,140,140,51
13308,4.0,11,8,0
22902,3.0,65,65,16
20097,4.0,6,6,0
22988,3.0,70,70,43
17716,4.0,17,15,0
28576,3.0,65,65,20
14177,4.0,11,8,0
29123,3.0,60,60,9
7784,3.0,46,43,0
25641,3.0,45,45,2
23446,3.0,74,74,12
5256,2.0,20,16,0
24540,3.0,55,55,61
31782,3.0,65,65,8
6035,3.0,80,50,0
30314,3.0,60,60,19
3348,0.0,180,152,0
27518,3.0,67,67,10
20667,3.0,60,60,14
27786,3.0,67,67,15
11836,4.0,6,6,0
17400,4.0,11,8,0
5061,2.0,20,16,0
24789,3.0,55,55,61
30188,3.0,60,60,20
28119,3.0,65,65,21
8066,3.0,51,44,0
8003,3.0,51,43,0
10032,4.0,11,9,0
13895,4.0,2,2,0
13720,4.0,1,1,0
25723,3.0,44,45,11
27186,3.0,67,66,3
22192,3.0,140,140,49
2348,3.0,25,25,1
14271,4.0,18,18,0
25974,3.0,40,40,22
4175,3.0,60,54,2
3460,0.0,180,152,0
10076,4.0,11,9,0
193,3.0,50,47,8
10319,4.0,11,9,0
2450,3.0,25,25,0
29911,3.0,60,60,18
10281,4.0,11,9,0
3711,3.0,60,48,0
2002,3.0,50,50,17
30013,3.0,60,60,18
19894,4.0,17,15,0
11253,4.0,6,6,0
21386,3.0,73,73,29
24084,3.0,74,74,30
13445,4.0,1,1,0
1140,3.0,25,25,10
16780,4.0,17,14,0
29407,3.0,60,60,16
31902,3.0,65,65,6
12937,4.0,12,10,0
10963,4.0,1,1,0
5151,2.0,20,16,0
23777,3.0,74,74,23
15536,4.0,18,18,0
15381,4.0,1,1,0
28295,3.0,65,65,20
23946,3.0,74,74,27
5212,2.0,20,16,0
2341,3.0,50,50,11
30885,3.0,80,75,2
18109,4.0,1,1,0
18027,4.0,11,8,0
28090,3.0,65,65,20
21840,3.0,67,67,13
30520,3.0,65,64,4
9017,4.0,11,9,0
30149,3.0,60,60,18
30010,3.0,60,60,18
14226,4.0,1,1,0
2424,3.0,25,25,9
18149,4.0,9,9,0
801,3.0,25,25,10
25087,3.0,55,55,19
280,3.0,50,49,8
13183,4.0,17,14,0
30095,3.0,60,60,19
23990,3.0,74,74,28
30794,3.0,80,74,2
4517,2.0,20,15,0
27883,3.0,67,67,16
10814,4.0,12,10,0
2107,3.0,50,50,17
18004,4.0,12,12,0
7388,3.0,46,43,0
24936,3.0,55,55,60
26550,3.0,40,40,15
23983,3.0,74,74,28
15624,4.0,18,18,0
10079,4.0,11,9,0
22950,3.0,65,65,16
21155,3.0,73,73,23
27714,3.0,67,67,15
18635,4.0,12,10,0
18204,4.0,9,9,0
9056,4.0,11,9,0
11038,4.0,17,14,0
8273,3.0,51,44,0
3502,0.0,180,152,0
4885,2.0,20,14,0
26366,3.0,40,40,13
28676,3.0,65,63,0
19713,4.0,12,10,0
19681,4.0,2,2,0
6671,3.0,80,56,0
13797,4.0,1,1,0
29171,3.0,60,60,9
22190,3.0,73,73,36
9749,4.0,11,9,0
10338,4.0,11,9,0
16229,4.0,18,18,0
18191,4.0,12,12,0
25451,3.0,45,45,1
13507,4.0,9,9,0
9517,4.0,11,9,0
5076,2.0,20,14,0
31772,3.0,75,70,4
17434,4.0,9,9,0
25757,3.0,44,45,11
30459,3.0,60,35,0
29139,3.0,60,60,9
12652,4.0,2,2,0
15891,4.0,1,1,0
6654,3.0,80,53,0
28246,3.0,65,65,20
21457,3.0,140,140,37
21556,3.0,140,140,45
1768,3.0,50,50,18
17114,4.0,11,8,0
9240,4.0,11,9,0
10342,4.0,11,9,0
10627,4.0,11,9,0
2326,3.0,50,50,11
603,3.0,25,25,7
21080,3.0,73,73,22
27942,3.0,67,67,16
1413,3.0,25,25,12
31644,3.0,75,71,3
25111,3.0,55,55,38
17145,4.0,1,1,0
25013,3.0,55,55,60
27393,3.0,67,67,7
22671,3.0,65,65,17
1861,3.0,50,50,18
5240,2.0,20,16,0
9981,4.0,11,9,0
28594,3.0,65,65,21
1801,3.0,50,50,18
2524,3.0,50,48,8
28907,3.0,65,65,4
24593,3.0,55,55,60
494,3.0,25,25,6
30572,3.0,80,75,2
22327,3.0,140,140,51
15146,4.0,9,9,0
6454,3.0,80,52,0
2215,3.0,50,50,15
21414,3.0,67,67,8
482,3.0,25,25,6
8774,3.0,55,43,0
25351,3.0,45,45,1
17212,4.0,12,12,0
16496,4.0,1,1,0
7967,3.0,51,43,0
32035,3.0,65,65,5
7087,3.0,80,52,0
19617,4.0,18,18,0
16826,4.0,1,1,0
28096,3.0,65,65,20
32154,3.0,65,64,4
515,3.0,25,25,6
9295,4.0,11,9,0
28692,3.0,65,65,16
5574,3.0,80,49,0
13340,4.0,12,12,0
8815,3.0,55,43,0
2468,3.0,25,25,1
611,3.0,25,25,6
23164,3.0,135,135,61
4809,2.0,20,14,0
11234,4.0,1,1,0
19451,4.0,1,1,0
12890,4.0,11,8,0
26749,3.0,40,40,14
9029,4.0,11,9,0
21807,3.0,67,67,14
19499,4.0,1,1,0
1682,3.0,25,25,5
26270,3.0,40,40,15
24586,3.0,55,55,57
164,3.0,25,20,4
9661,4.0,11,9,0
551,3.0,25,25,6
21755,3.0,73,73,35
20176,4.0,2,2,0
20059,4.0,17,15,0
15565,4.0,6,6,0
9551,4.0,11,9,0
21054,3.0,67,67,7
27451,3.0,67,67,7
12023,4.0,6,6,0
1980,3.0,25,25,12
8159,3.0,51,44,0
10283,4.0,11,9,0
27723,3.0,67,67,15
5908,3.0,80,50,0
31163,3.0,75,75,3
8855,3.0,55,43,0
1559,3.0,25,25,4
17579,4.0,12,10,0
18493,4.0,2,2,0
18371,4.0,12,10,0
4427,3.0,50,50,0
27023,3.0,67,64,2
6093,3.0,80,51,0
28178,3.0,65,65,21
8399,3.0,51,44,0
24516,3.0,59,59,49
26612,3.0,40,40,15
17663,4.0,12,12,0
2103,3.0,25,25,13
23828,3.0,74,74,24
4328,3.0,50,50,2
14437,4.0,17,14,0
23929,3.0,74,74,29
15608,4.0,9,9,0
6209,3.0,80,52,0
15790,4.0,17,14,0
25476,3.0,45,45,1
9958,4.0,11,9,0
14489,4.0,2,2,0
25519,3.0,45,45,1
11520,4.0,1,1,0
5957,3.0,80,49,0
23,3.0,25,20,3
13435,4.0,18,18,0
31082,3.0,80,74,3
26046,3.0,40,40,22
17671,4.0,17,14,0
6314,3.0,80,52,0
30475,3.0,60,60,9
8769,3.0,55,43,0
7310,3.0,46,43,0
25943,3.0,40,40,22
22556,3.0,70,70,43
10619,4.0,11,9,0
26349,3.0,40,40,14
12300,4.0,2,2,0
26273,3.0,40,40,15
7779,3.0,46,43,0
10187,4.0,11,9,0
23998,3.0,74,74,29
32072,3.0,65,65,5
21771,3.0,67,67,13
27330,3.0,67,67,6
21601,3.0,140,140,47
15700,4.0,1,1,0
13126,4.0,1,1,0
8043,3.0,51,44,0
29798,3.0,60,60,19
6952,3.0,80,52,0
6070,3.0,80,50,0
18561,4.0,18,18,0
10191,4.0,11,9,0
27938,3.0,67,67,16
1195,3.0,50,50,18
31337,3.0,75,74,4
12649,4.0,9,9,0
13820,4.0,18,18,0
10664,4.0,11,9,0
13052,4.0,17,15,0
21064,3.0,140,140,27
29676,3.0,60,60,19
1923,3.0,25,25,12
13958,4.0,9,9,0
26719,3.0,40,40,14
22478,3.0,70,70,40
13636,4.0,1,1,0
21624,3.0,67,67,11
8911,3.0,55,43,0
9277,4.0,11,9,0
22012,3.0,140,140,48
23186,3.0,70,70,44
31234,3.0,75,75,3
29742,3.0,60,60,19
6827,3.0,80,52,0
26591,3.0,40,40,15
24819,3.0,55,55,61
18877,4.0,12,10,0
14748,4.0,12,12,0
21239,3.0,73,73,27
10253,4.0,11,9,0
23271,3.0,60,43,0
31970,3.0,65,65,5
13608,4.0,12,10,0
24345,3.0,59,59,48
2851,0.0,180,150,0
28004,3.0,67,67,16
2909,0.0,180,150,0
14852,4.0,2,2,0
10850,4.0,18,18,0
30867,3.0,80,75,2
14866,4.0,17,14,0
13109,4.0,12,12,0
28487,3.0,65,65,22
24043,3.0,74,74,28
15832,4.0,1,1,0
3917,3.0,60,55,0
30778,3.0,80,74,2
18106,4.0,6,6,0
20158,4.0,17,15,0
8979,4.0,11,9,0
20525,4.0,9,9,0
734,3.0,25,25,5
18568,4.0,6,6,0
8507,3.0,55,44,0
16754,4.0,12,10,0
31333,3.0,75,74,4
3221,0.0,180,151,0
14022,4.0,12,12,0
31029,3.0,80,74,3
7067,3.0,80,52,0
13996,4.0,18,18,0
10744,4.0,11,9,0
18383,4.0,2,2,0
14704,4.0,12,12,0
11886,4.0,17,15,0
15040,4.0,1,1,0
24662,3.0,55,55,61
6028,3.0,80,50,0
12164,4.0,11,8,0
14944,4.0,17,15,0
24061,3.0,74,74,28
24201,3.0,59,59,46
21604,3.0,140,140,47
8246,3.0,51,44,0
16962,4.0,6,6,0
6983,3.0,80,52,0
19540,4.0,18,18,0
18053,4.0,2,2,0
28713,3.0,65,61,2
10461,4.0,11,9,0
23167,3.0,135,135,61
27007,3.0,67,65,2
28809,3.0,65,63,3
25380,3.0,45,45,1
3127,0.0,180,151,0
32179,3.0,65,64,4
17346,4.0,9,9,0
7150,3.0,80,53,0
7957,3.0,51,43,0
8674,3.0,55,43,0
1633,3.0,50,50,17
24035,3.0,74,74,28
23027,3.0,70,70,44
6658,3.0,80,53,0
10156,4.0,11,9,0
30929,3.0,80,75,2
4651,2.0,20,14,0
16032,4.0,17,14,0
1367,3.0,25,25,3
8091,3.0,51,44,0
24964,3.0,55,55,60
5980,3.0,80,50,0
29077,3.0,60,60,9
26054,3.0,40,40,22
27455,3.0,67,67,7
27050,3.0,67,66,2
1803,3.0,25,25,13
590,3.0,25,25,5
30371,3.0,60,60,18
6757,3.0,80,54,0
24481,3.0,59,59,50
21916,3.0,140,140,48
